ARRIVAL DATE,IMPORTER NAME,IMPORTER COUNTRY,EXPORTER NAME,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,150,0,USD,1,NOS,INDUSTRIAL VALVE COMPONENTS-PM11542-ASSYCOMP SP_WEAR RING FOR BONNET PARKERP/N:4738WRT125-01500-0375
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,234.6,0,USD,1,NOS,"INDUSTRIAL VALVE COMPONENTS-PM1525-MACHCOMP,JUNK RING,3-1/16""-15K, 316 SS SES -4.6.9AS PER INV"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,294,0,USD,2,NOS,"INDUSTRIAL VALVE COMPONENTS-PM1538- ASSYCOMP, WAVE SPRING 4-1/16""-10K ALLOY X-750 SES-4.6.82 AS PER"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,696,0,USD,4,NOS,"INDUSTRIAL VALVE COMPONENTS-PSE1412X- AASSY COMP STEM PACKING,1.5"" OD(ROD) X 2.25"" ID(GLAND) X1.25""H"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,108,0,USD,2,NOS,"INDUSTRIAL VALVE COMPONENTS-PM1170-ASSYCOMP BALL BEARING (MODEL 51213),SES 4.6113, AS PER INV"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,220,0,USD,5,NOS,"INDUSTRIAL VALVE COMPONENTS-SDX301517- MACH COMP SDX_BONNET GASKET, 3-1/16""-15K,316 SS SES 4.6.9 AS"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,12,0,USD,1,NOS,INDUSTRIAL VALVE COMPONENTS-SB2249- ASSYCOMP O-RING BUNA 90 DUROMETER SES - 4.6.2 PARKER P/N :2-224
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,60,0,USD,1,NOS,"INDUSTRIAL VALVE COMPONENTS-PM1196-ASSYCOMP,BACK UP RING, PARKER P/N:4651 51-236 POLYMYTE SES-4.6.11"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,282,0,USD,2,NOS,"INDUSTRIAL VALVE COMPONENTS-PM1355-ASSYCOMP SEAT SPRING(WAVE TYPE), 3-1/16""-15K,ALLOY X 750,MODEL SU"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,2400,0,USD,2,NOS,"INDUSTRIAL VALVE COMPONENTS-CSX30152210-MACH COMP CSX_SEAT INCONEL 725 SES - 4.6.71 / SES -4.6.107,"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,12,0,USD,2,NOS,"INDUSTRIAL VALVE COMPONENTS-SB2229- ASSYCOMP O-RING BUNA 90 DUROMETER, SES-4.62, AS PER INV"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,375,0,USD,5,NOS,"INDUSTRIAL VALVE COMPONENTS-AF9160-ASSYCOMP LAC_GREASE FITTNG 9/16"" 316 SS SES4.6.9 AS PER INV"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,1068,0,USD,2,NOS,"INDUSTRIAL VALVE COMPONENTS-CSX4010H22A11-MACH COMP CSX_SEAT 4-1/16""-10K 410 SSSES-4.6.10 TRIBOCOR A"
27-03-2024,SRI ENERGY INC,Egypt,SRI ENERGY VALVES PRIVATE LIMITED,India,2490,0,USD,10,NOS,"INDUSTRIAL VALVE COMPONENTS-SSX3005SEAL-ASSEMBLY SEAT SEAL 3-1/8""-5K COUNTRY OFORIGIN :INDIA   AS PE"
